customer_id,product_id,order_line,order_id,order-date,ship_date,ship_mode,Sales,Quantity,Discount,Profit,category,sub_category,product_name,customer_name,Segment,Age,Country,City,State,postal_code,Region
FW-14395,TEC-AC-10000682,9686,CA-2017-118668,2017-01-02,2017-01-04,Second Class,16.59,1,0.0,5.8065,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Fred Wasserman,Corporate,41,United States,Huntsville,Alabama,35810,South
KA-16525,OFF-AR-10003405,9687,CA-2017-116498,2017-05-30,2017-06-03,Standard Class,35.1,6,0.0,10.179,Office Supplies,Art,Dixon My First Ticonderoga Pencil  #2,Kelly Andreada,Consumer,59,United States,Ontario,California,91761,West
SC-20050,OFF-BI-10000301,9688,US-2017-130603,2017-09-30,2017-10-06,Standard Class,11.646,9,0.8,-17.469,Office Supplies,Binders,GBC Instant Report Kit,Sample Company A,Home Office,38,United States,Norwich,Connecticut,6360,East
PG-18895,OFF-PA-10001534,9689,US-2017-135986,2017-06-20,2017-06-27,Standard Class,32.4,5,0.0,15.552,Office Supplies,Paper,Xerox 230,Paul Gonzalez,Consumer,64,United States,Rochester,Minnesota,55901,Central
PG-18895,TEC-PH-10003691,9690,US-2017-135986,2017-06-20,2017-06-27,Standard Class,503.96,4,0.0,125.99,Technology,Phones,BlackBerry Q10,Paul Gonzalez,Consumer,64,United States,Rochester,Minnesota,55901,Central
TA-21385,OFF-AR-10001545,9691,CA-2017-140536,2017-04-04,2017-04-05,First Class,7.04,4,0.0,2.0416,Office Supplies,Art,Newell 326,Tom Ashbrook,Home Office,19,United States,New York City,New York,10024,East
PO-18850,FUR-BO-10001811,9692,CA-2015-130183,2015-11-13,2015-11-17,Standard Class,613.9992,3,0.32,-18.0588,Furniture,Bookcases,Atlantic Metals Mobile 5-Shelf Bookcases  Custom Colors,Patrick O'Brill,Consumer,59,United States,Philadelphia,Pennsylvania,19143,East
SM-20950,OFF-ST-10001837,9693,CA-2015-107902,2015-08-28,2015-09-02,Standard Class,470.36,11,0.0,122.2936,Office Supplies,Storage,SAFCO Mobile Desk Side File  Wire Frame,Suzanne McNair,Corporate,54,United States,Greenville,North Carolina,27834,South
NK-18490,OFF-PA-10000551,9694,CA-2017-130148,2017-09-24,2017-09-28,Second Class,31.08,6,0.0,15.2292,Office Supplies,Paper,Array Memo Cubes,Neil Knudson,Home Office,61,United States,Seattle,Washington,98105,West
NK-18490,OFF-SU-10001574,9695,CA-2017-130148,2017-09-24,2017-09-28,Second Class,7.3,2,0.0,2.19,Office Supplies,Supplies,Acme Value Line Scissors,Neil Knudson,Home Office,61,United States,Seattle,Washington,98105,West
SC-20695,OFF-AP-10002892,9696,US-2016-151260,2016-12-11,2016-12-14,First Class,73.536,4,0.2,9.192,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,Steve Chapman,Corporate,46,United States,Hialeah,Florida,33012,South
HK-14890,OFF-LA-10003930,9697,CA-2014-144281,2014-06-10,2014-06-15,Second Class,491.55,5,0.0,240.8595,Office Supplies,Labels,Dot Matrix Printer Tape Reel Labels  White  5000/Box,Heather Kirkland,Corporate,27,United States,Franklin,Tennessee,37064,South
BT-11485,FUR-FU-10001037,9698,CA-2016-122511,2016-03-11,2016-03-11,Same Day,30.336,4,0.2,9.48,Furniture,Furnishings,DAX Charcoal/Nickel-Tone Document Frame  5 x 7,Brad Thomas,Home Office,66,United States,Clinton,Maryland,20735,East
KM-16660,OFF-PA-10004569,9699,CA-2017-154116,2017-12-15,2017-12-19,Standard Class,22.83,3,0.0,10.7301,Office Supplies,Paper,Wirebound Message Books  Two 4 1/4 x 5 Forms per Page,Khloe Miller,Consumer,57,United States,Roswell,Georgia,30076,South
KM-16660,OFF-AP-10000027,9700,CA-2017-154116,2017-12-15,2017-12-19,Standard Class,54.32,4,0.0,16.296,Office Supplies,Appliances,Hoover Commercial SteamVac,Khloe Miller,Consumer,57,United States,Roswell,Georgia,30076,South
KM-16660,TEC-PH-10000675,9701,CA-2017-154116,2017-12-15,2017-12-19,Standard Class,196.776,3,0.2,14.7582,Technology,Phones,Panasonic KX TS3282B Corded phone,Khloe Miller,Consumer,57,United States,Roswell,Georgia,30076,South
SP-20920,OFF-FA-10003059,9702,CA-2016-105291,2016-10-30,2016-11-04,Standard Class,3.62,2,0.0,1.1946,Office Supplies,Fasteners,Assorted Color Push Pins,Susan Pistek,Consumer,37,United States,Los Angeles,California,90036,West
LB-16795,OFF-PA-10003256,9703,CA-2017-147032,2017-07-31,2017-08-04,Standard Class,11.54,1,0.0,5.5392,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,Laurel Beltran,Home Office,18,United States,Highland Park,Illinois,60035,Central
LB-16795,OFF-BI-10003656,9704,CA-2017-147032,2017-07-31,2017-08-04,Standard Class,849.95,5,0.0,390.977,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,Laurel Beltran,Home Office,18,United States,Highland Park,Illinois,60035,Central
LB-16795,OFF-BI-10002897,9705,CA-2017-147032,2017-07-31,2017-08-04,Standard Class,11.01,3,0.0,5.3949,Office Supplies,Binders,Black Avery Memo-Size 3-Ring Binder  5 1/2 x 8 1/2,Laurel Beltran,Home Office,18,United States,Highland Park,Illinois,60035,Central
JS-16030,OFF-BI-10004826,9706,CA-2017-125990,2017-10-19,2017-10-23,Standard Class,39.624,3,0.2,13.8684,Office Supplies,Binders,JM Magazine Binder,Joy Smith,Consumer,51,United States,Houston,Texas,77036,Central
CS-11950,FUR-CH-10004626,9707,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,242.136,3,0.2,12.1068,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Carlos Soltero,Consumer,18,United States,Chicago,Illinois,60610,Central
CS-11950,OFF-AR-10000390,9708,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,12.39,3,0.0,5.6994,Office Supplies,Art,Newell Chalk Holder,Carlos Soltero,Consumer,18,United States,Chicago,Illinois,60610,Central
CS-11950,FUR-FU-10003731,9709,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,19.96,2,0.0,5.5888,Furniture,Furnishings,Eldon Expressions Wood and Plastic Desk Accessories  Oak,Carlos Soltero,Consumer,18,United States,Chicago,Illinois,60610,Central
CS-11950,OFF-ST-10002743,9710,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,340.92,3,0.0,3.4092,Office Supplies,Storage,SAFCO Boltless Steel Shelving,Carlos Soltero,Consumer,18,United States,Chicago,Illinois,60610,Central
MD-17350,FUR-FU-10001468,9711,CA-2014-114251,2014-11-05,2014-11-10,Standard Class,273.568,2,0.2,-34.196,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,Maribeth Dona,Consumer,31,United States,Fayetteville,Arkansas,72701,South
MD-17350,OFF-BI-10003684,9712,CA-2014-114251,2014-11-05,2014-11-10,Standard Class,13.194,2,0.7,-8.796,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,Maribeth Dona,Consumer,31,United States,Fayetteville,Arkansas,72701,South
MD-17350,OFF-ST-10003716,9713,CA-2014-114251,2014-11-05,2014-11-10,Standard Class,1080.096,6,0.2,-94.5084,Office Supplies,Storage,Tennsco Double-Tier Lockers,Maribeth Dona,Consumer,31,United States,Fayetteville,Arkansas,72701,South
MD-17350,TEC-AC-10001101,9714,CA-2014-114251,2014-11-05,2014-11-10,Standard Class,51.56,5,0.2,-6.445,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Maribeth Dona,Consumer,31,United States,Fayetteville,Arkansas,72701,South
MD-17350,TEC-AC-10004864,9715,CA-2014-114251,2014-11-05,2014-11-10,Standard Class,58.416,2,0.2,16.7946,Technology,Accessories,Memorex Micro Travel Drive 32 GB,Maribeth Dona,Consumer,31,United States,Fayetteville,Arkansas,72701,South
LD-17005,OFF-BI-10001543,9716,CA-2016-116379,2016-11-07,2016-11-12,Standard Class,57.584,2,0.2,20.1544,Office Supplies,Binders,GBC VeloBinder Manual Binding System,Lisa DeCherney,Consumer,65,United States,San Francisco,California,94109,West
DB-13270,OFF-AR-10000914,9717,US-2016-144477,2016-08-12,2016-08-14,Second Class,37.312,4,0.2,2.7984,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Deborah Brumfield,Home Office,24,United States,San Diego,California,92024,West
AT-10735,TEC-PH-10002293,9718,CA-2016-108210,2016-05-30,2016-05-31,Same Day,79.96,5,0.2,7.996,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Annie Thurman,Consumer,30,United States,Seattle,Washington,98115,West
AT-10735,TEC-AC-10000109,9719,CA-2016-108210,2016-05-30,2016-05-31,Same Day,223.96,5,0.2,11.198,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Annie Thurman,Consumer,30,United States,Seattle,Washington,98115,West
DK-13375,OFF-ST-10002574,9720,CA-2017-166835,2017-11-12,2017-11-14,Second Class,221.024,2,0.2,-55.256,Office Supplies,Storage,SAFCO Commercial Wire Shelving  Black,Dennis Kane,Consumer,56,United States,Marion,Ohio,43302,East
CS-12250,FUR-FU-10002445,9721,CA-2016-119641,2016-09-22,2016-09-26,Standard Class,18.96,2,0.0,7.584,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame  Desktop  5 x 7,Chris Selesnick,Corporate,59,United States,Bossier City,Louisiana,71111,South
JF-15565,FUR-CH-10001802,9722,CA-2016-105781,2016-02-16,2016-02-20,Standard Class,326.646,3,0.1,39.9234,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,Jill Fjeld,Consumer,36,United States,Dallas,Texas,75081,Central
JF-15565,TEC-AC-10003628,9723,CA-2016-105781,2016-02-16,2016-02-20,Standard Class,89.97,3,0.0,39.5868,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Jill Fjeld,Consumer,36,United States,Dallas,Texas,75081,Central
TW-21025,OFF-BI-10003984,9724,CA-2014-101364,2014-12-22,2014-12-26,Standard Class,296.712,13,0.2,100.1403,Office Supplies,Binders,Lock-Up Easel Spel-Binder,Tamara Willingham,Home Office,61,United States,Scottsdale,Arizona,85254,West
TB-21250,OFF-EN-10004459,9725,CA-2015-117898,2015-12-05,2015-12-11,Standard Class,12.224,2,0.2,4.4312,Office Supplies,Envelopes,Security-Tint Envelopes,Tim Brockman,Consumer,39,United States,New York City,New York,10024,East
SC-20380,TEC-AC-10001109,9726,CA-2017-142293,2017-09-17,2017-09-20,First Class,89.97,3,0.0,37.7874,Technology,Accessories,Logitech Trackman Marble Mouse,Shahid Collister,Consumer,68,United States,Seattle,Washington,98115,West
KM-16720,OFF-AP-10001293,9727,CA-2017-167395,2017-12-02,2017-12-04,First Class,286.86,7,0.0,80.3208,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Kunst Miller,Consumer,69,United States,Los Angeles,California,90004,West
KM-16720,TEC-PH-10004977,9728,CA-2017-167395,2017-12-02,2017-12-04,First Class,979.95,5,0.0,284.1855,Technology,Phones,GE 30524EE4,Kunst Miller,Consumer,69,United States,Los Angeles,California,90004,West
KM-16720,OFF-SU-10001935,9729,CA-2017-167395,2017-12-02,2017-12-04,First Class,4.36,2,0.0,0.1744,Office Supplies,Supplies,Staple remover,Kunst Miller,Consumer,69,United States,Los Angeles,California,90004,West
EB-14170,OFF-BI-10001308,9730,CA-2014-111962,2014-09-29,2014-10-04,Standard Class,10.048,2,0.2,3.14,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,Evan Bailliet,Consumer,64,United States,Wilmington,North Carolina,28403,South
EB-14170,OFF-ST-10000046,9731,CA-2014-111962,2014-09-29,2014-10-04,Standard Class,807.75,5,0.0,153.4725,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,Evan Bailliet,Consumer,64,United States,Wilmington,North Carolina,28403,South
JE-15715,OFF-AR-10003504,9732,CA-2017-124261,2017-11-14,2017-11-19,Standard Class,34.24,8,0.0,9.9296,Office Supplies,Art,Newell 347,Joe Elijah,Consumer,44,United States,Broomfield,Colorado,80020,West
NC-18535,FUR-CH-10001797,9733,CA-2014-114321,2014-08-20,2014-08-25,Standard Class,500.24,13,0.0,145.0696,Furniture,Chairs,Safco Chair Connectors  6/Carton,Nick Crebassa,Corporate,59,United States,Dallas,Texas,75217,Central
NC-18535,OFF-PA-10000246,9734,CA-2014-114321,2014-08-20,2014-08-25,Standard Class,20.12,2,0.0,9.2552,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,Nick Crebassa,Corporate,59,United States,Dallas,Texas,75217,Central
NC-18535,OFF-BI-10001359,9735,CA-2014-114321,2014-08-20,2014-08-25,Standard Class,896.99,1,0.0,421.5853,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,Nick Crebassa,Corporate,59,United States,Dallas,Texas,75217,Central
AD-10180,OFF-PA-10001583,9736,CA-2014-128062,2014-11-19,2014-11-22,Second Class,5.88,1,0.2,1.9845,Office Supplies,Paper,1/4 Fold Party Design Invitations & White Envelopes  24 8-1/2 X 11 Cards  25 Env./Pack,Alan Dominguez,Home Office,52,United States,Houston,Texas,77041,Central
NF-18475,TEC-PH-10004667,9737,US-2015-100069,2015-06-29,2015-07-03,Standard Class,269.98,2,0.0,72.8946,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,Neil Franzosisch,Home Office,55,United States,Rockford,Illinois,61107,Central
KD-16615,OFF-ST-10002615,9738,CA-2017-129294,2017-03-16,2017-03-21,Standard Class,310.12,2,0.0,80.6312,Office Supplies,Storage,Dual Level  Single-Width Filing Carts,Ken Dana,Corporate,41,United States,Scottsdale,Arizona,85254,West
KD-16615,OFF-BI-10004236,9739,CA-2017-129294,2017-03-16,2017-03-21,Standard Class,70.464,6,0.2,22.9008,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binder  White  3,Ken Dana,Corporate,41,United States,Scottsdale,Arizona,85254,West
KD-16615,OFF-BI-10001757,9740,CA-2017-129294,2017-03-16,2017-03-21,Standard Class,19.68,5,0.2,6.888,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,Ken Dana,Corporate,41,United States,Scottsdale,Arizona,85254,West
KD-16615,OFF-AP-10001154,9741,CA-2017-129294,2017-03-16,2017-03-21,Standard Class,140.67,3,0.0,54.8613,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Ken Dana,Corporate,41,United States,Scottsdale,Arizona,85254,West
QJ-19255,FUR-BO-10004834,9742,CA-2015-117086,2015-11-08,2015-11-12,Standard Class,4404.9,5,0.0,1013.127,Furniture,Bookcases,Riverside Palais Royal Lawyers Bookcase  Royale Cherry Finish,Quincy Jones,Corporate,48,United States,Saint Paul,Minnesota,55106,Central
EP-13915,OFF-LA-10001074,9743,CA-2017-131303,2017-11-28,2017-12-02,Standard Class,62.65,5,0.0,29.4455,Office Supplies,Labels,Round Specialty Laser Printer Labels,Emily Phan,Consumer,38,United States,Chicago,Illinois,60653,Central
JJ-15445,OFF-LA-10001641,9744,CA-2016-137127,2016-06-16,2016-06-22,Standard Class,9.45,3,0.0,4.536,Office Supplies,Labels,Avery 518,Jennifer Jackson,Consumer,47,United States,Los Angeles,California,90004,West
BE-11410,OFF-EN-10002230,9745,CA-2017-141782,2017-01-21,2017-01-25,Standard Class,268.576,4,0.2,90.6444,Office Supplies,Envelopes,Airmail Envelopes,Bobby Elias,Consumer,54,United States,Lancaster,Ohio,43130,East
BP-11290,FUR-TA-10000617,9746,CA-2017-137505,2017-11-24,2017-11-24,Same Day,364.08,2,0.2,9.102,Furniture,Tables,Hon Practical Foundations 30 x 60 Training Table  Light Gray/Charcoal,Beth Paige,Consumer,26,United States,Evanston,Illinois,60201,Central
BP-11290,FUR-TA-10001676,9747,CA-2017-137505,2017-11-24,2017-11-24,Same Day,71.088,2,0.2,-1.7772,Furniture,Tables,Hon 61000 Series Interactive Training Tables,Beth Paige,Consumer,26,United States,Evanston,Illinois,60201,Central
BH-11710,FUR-FU-10000175,9748,US-2014-140914,2014-11-11,2014-11-15,Standard Class,10.984,2,0.6,-7.9634,Furniture,Furnishings,DAX Wood Document Frame.,Brosina Hoffman,Consumer,20,United States,Los Angeles,California,90032,West
BH-11710,FUR-CH-10003379,9749,US-2014-140914,2014-11-11,2014-11-15,Standard Class,797.944,4,0.3,-56.996,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,Brosina Hoffman,Consumer,20,United States,Los Angeles,California,90032,West
EM-13810,TEC-AC-10002567,9750,CA-2016-158358,2016-03-04,2016-03-08,Standard Class,159.98,2,0.0,57.5928,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,Eleni McCrary,Corporate,59,United States,Los Angeles,California,90036,West
EP-13915,OFF-AR-10003183,9751,CA-2016-113390,2016-10-11,2016-10-15,Standard Class,5.344,2,0.2,0.668,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,Emily Phan,Consumer,38,United States,Chicago,Illinois,60653,Central
EP-13915,OFF-AR-10001446,9752,CA-2016-113390,2016-10-11,2016-10-15,Standard Class,27.72,3,0.2,3.465,Office Supplies,Art,Newell 309,Emily Phan,Consumer,38,United States,Chicago,Illinois,60653,Central
NZ-18565,OFF-BI-10000145,9753,US-2016-158680,2016-07-01,2016-07-02,First Class,2.496,1,0.2,0.9048,Office Supplies,Binders,Zipper Ring Binder Pockets,Nick Zandusky,Home Office,23,United States,Columbus,Ohio,43229,East
LC-16870,OFF-LA-10000476,9754,CA-2017-113705,2017-03-27,2017-03-29,Second Class,8.26,2,0.0,3.7996,Office Supplies,Labels,Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters  on Rolls  White  250/Roll,Lena Cacioppo,Consumer,63,United States,Aurora,Colorado,80013,West
LC-16870,OFF-BI-10001679,9755,CA-2017-113705,2017-03-27,2017-03-29,Second Class,17.76,2,0.0,8.88,Office Supplies,Binders,GBC Instant Index System for Binding Systems,Lena Cacioppo,Consumer,63,United States,Aurora,Colorado,80013,West
LC-16870,OFF-ST-10001128,9756,CA-2017-113705,2017-03-27,2017-03-29,Second Class,332.94,3,0.0,9.9882,Office Supplies,Storage,Carina Mini System Audio Rack  Model AR050B,Lena Cacioppo,Consumer,63,United States,Aurora,Colorado,80013,West
LC-16870,FUR-TA-10002533,9757,CA-2017-113705,2017-03-27,2017-03-29,Second Class,292.1,2,0.0,58.42,Furniture,Tables,BPI Conference Tables,Lena Cacioppo,Consumer,63,United States,Aurora,Colorado,80013,West
LC-16870,TEC-PH-10004006,9758,CA-2017-113705,2017-03-27,2017-03-29,Second Class,206.1,5,0.0,55.647,Technology,Phones,Panasonic KX - TS880B Telephone,Lena Cacioppo,Consumer,63,United States,Aurora,Colorado,80013,West
LC-16870,OFF-PA-10002615,9759,CA-2017-113705,2017-03-27,2017-03-29,Second Class,17.64,4,0.0,8.1144,Office Supplies,Paper,Ampad Gold Fibre Wirebound Steno Books  6 x 9  Gregg Ruled,Lena Cacioppo,Consumer,63,United States,Aurora,Colorado,80013,West
SF-20965,FUR-CH-10001854,9760,CA-2016-146913,2016-10-31,2016-11-05,Standard Class,1403.92,5,0.2,70.196,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Sylvia Foulston,Corporate,64,United States,Dearborn,Michigan,48126,Central
KM-16375,OFF-AR-10000657,9761,CA-2017-159135,2017-11-04,2017-11-08,Standard Class,4.3,2,0.0,1.419,Office Supplies,Art,Binney & Smith inkTank Desk Highlighter  Chisel Tip  Yellow  12/Box,Katherine Murray,Home Office,70,United States,Salem,Virginia,24153,South
ML-17395,TEC-AC-10000736,9762,CA-2014-121762,2014-02-14,2014-02-18,Standard Class,239.97,3,0.0,86.3892,Technology,Accessories,Logitech G600 MMO Gaming Mouse,Marina Lichtenstein,Corporate,44,United States,Los Angeles,California,90008,West
ML-17395,OFF-AP-10001293,9763,CA-2014-121762,2014-02-14,2014-02-18,Standard Class,81.96,2,0.0,22.9488,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Marina Lichtenstein,Corporate,44,United States,Los Angeles,California,90008,West
ML-17395,OFF-SU-10000157,9764,CA-2014-121762,2014-02-14,2014-02-18,Standard Class,238.62,2,0.0,4.7724,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,Marina Lichtenstein,Corporate,44,United States,Los Angeles,California,90008,West
MC-18100,TEC-PH-10000215,9765,CA-2014-123855,2014-06-18,2014-06-23,Standard Class,139.8,5,0.2,12.2325,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,Mick Crebagga,Consumer,65,United States,El Paso,Texas,79907,Central
DB-13660,OFF-BI-10001757,9766,CA-2017-101959,2017-02-28,2017-03-06,Standard Class,9.84,2,0.0,4.7232,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,Duane Benoit,Consumer,21,United States,Oceanside,New York,11572,East
DB-13660,OFF-PA-10002137,9767,CA-2017-101959,2017-02-28,2017-03-06,Standard Class,7.78,1,0.0,3.501,Office Supplies,Paper,Southworth 100% Résumé Paper  24lb.,Duane Benoit,Consumer,21,United States,Oceanside,New York,11572,East
LW-17215,OFF-BI-10000088,9768,CA-2017-102659,2017-12-09,2017-12-15,Standard Class,54.9,5,0.0,26.901,Office Supplies,Binders,GBC Imprintable Covers,Luke Weiss,Consumer,60,United States,Pasadena,California,91104,West
